id_da_questao,id_da_alternativa,codigo_erro,nome_erro
36985,133354,0523_Erro_1,Probabilidade subestimada
36985,133356,0523_Erro_1,Probabilidade subestimada
36985,133357,0523_Erro_1,Probabilidade subestimada
36990,133374,0523_Erro_1,Probabilidade subestimada
36990,133376,0523_Erro_1,Probabilidade subestimada
36990,133377,0523_Erro_1,Probabilidade subestimada
36996,133398,0523_Erro_2,Probabilidade superestimada
36996,133399,0523_Erro_2,Probabilidade superestimada
36996,133400,0523_Erro_2,Probabilidade superestimada
37011,133458,0523_Erro_2,Probabilidade superestimada
37011,133459,0523_Erro_2,Probabilidade superestimada
37011,133460,0523_Erro_2,Probabilidade superestimada
37012,133462,0523_Erro_2,Probabilidade superestimada
37012,133464,0523_Erro_2,Probabilidade superestimada
37012,133465,0523_Erro_2,Probabilidade superestimada
37014,133471,0523_Erro_2,Probabilidade superestimada
37014,133472,0523_Erro_2,Probabilidade superestimada
37014,133473,0523_Erro_2,Probabilidade superestimada
37015,133474,0523_Erro_2,Probabilidade superestimada
37015,133475,0523_Erro_2,Probabilidade superestimada
37015,133477,0523_Erro_2,Probabilidade superestimada
37016,133478,0523_Erro_2,Probabilidade superestimada
37016,133479,0523_Erro_2,Probabilidade superestimada
37016,133480,0523_Erro_2,Probabilidade superestimada
37019,133491,0523_Erro_2,Probabilidade superestimada
37019,133492,0523_Erro_2,Probabilidade superestimada
37019,133493,0523_Erro_2,Probabilidade superestimada
37020,133494,0523_Erro_2,Probabilidade superestimada
37020,133495,0523_Erro_2,Probabilidade superestimada
37020,133496,0523_Erro_2,Probabilidade superestimada
37021,133498,0523_Erro_2,Probabilidade superestimada
37021,133499,0523_Erro_2,Probabilidade superestimada
37021,133500,0523_Erro_2,Probabilidade superestimada
37022,133503,0523_Erro_1,Probabilidade subestimada
37022,133504,0523_Erro_1,Probabilidade subestimada
37022,133505,0523_Erro_1,Probabilidade subestimada
37025,133514,0523_Erro_2,Probabilidade superestimada
37025,133515,0523_Erro_1,Probabilidade subestimada
37025,133516,0523_Erro_1,Probabilidade subestimada
37028,133527,0523_Erro_2,Probabilidade superestimada
37028,133528,0523_Erro_2,Probabilidade superestimada
37028,133529,0523_Erro_2,Probabilidade superestimada
37029,133530,0523_Erro_2,Probabilidade superestimada
37029,133531,0523_Erro_2,Probabilidade superestimada
37029,133532,0523_Erro_2,Probabilidade superestimada
37030,133534,0523_Erro_2,Probabilidade superestimada
37030,133536,0523_Erro_2,Probabilidade superestimada
37030,133537,0523_Erro_2,Probabilidade superestimada
